essay_id,essay_set,essay,rater1_domain1,rater2_domain1,domain1_score
41,4,"लेखक इस पैराग्राफ के साथ निष्कर्ष निकालकर पाठक को भविष्य के लिए आशा की भावना के साथ छोड़ देता है। भले ही कथाकार उदासी में पौधे को खरीदता है, उसके ड्राइविंग टेस्ट में असफल होने के बाद और अपने घर को याद नहीं कर रहा है, यह अभी भी आशा का प्रतीक है। उसका मतलब है कि जब फूल खिल रहा है, तो उसकी आशा भी होगी और वह फिर से कोशिश करेगी, शायद इस बार सफलता के साथ। अभी वह @महीना1 दुखी और डरावनी है, लेकिन वह जानती है कि चीजें ठीक हो जाएंगी, और वह ठीक हो जाएगी। वह अंत में अपने नए जीवन में बस रही है और कहती है कि ""बहुत सी बातें उसने पहले जितनी अजीब समझी थी अब उससे लगभग परिचित हो चुकी है।"" उसका मतलब है कि भले ही उसे अपनी मातृभूमि की बहुत याद आती हो, लेकिन वह धीरे-धीरे अपने नए घर, और अपने नए जीवन की अभ्यस्त हो रही है। और शायद वसंत तक वह यहां खुश और आरामदायक होगी, काफी आरामदायक होगी ताकि वह फिर से ड्राइविंग टेस्ट का प्रयास कर सके। हिबिस्कस अतीत की लालसा और भविष्य की आशा दोनों का प्रतिनिधित्व करता है।
",3,2,3
42,4,"मुझे लगता है कि लेखक इस पैराग्राफ के साथ कहानी का समापन करता है क्योंकि यह दर्शाता है कि सेंग सबसे आरामदायक है जब वह अपनी मातृभूमि से चीजों से घिरा हुआ है। वह सोचती है कि जब वह बत्तख को फिर से देखती है, और जब हिबिस्कस कली शुरू होती है, तो वह परीक्षण करने के लिए तैयार हो जाएगी। कथावाचक कहते हैं, '' एक सैबिया ने लंबा और ऊंचा नेतृत्व किया, उनके बगीचे को घेर लिया ... '' @नाम2 इस बात का प्रमाण है कि सैंग का वियतनाम में हिबिस्कस था, और कुएं की कहानी उसे याद दिलाती है। कथाकार यह भी कहता है, '' ओवरहेड, @नाम1 गीज़ का झुंड, उनका बेहोश सांग अब स्पष्ट और परिचित दिखता है, '' ''नाम2 '' साबित करता है कि कलहंस @नाम1 घर का भी प्रतीक है।
",2,2,2
43,4,"मैं लेखक को विश्वास दिलाता हूं कि कारणों के वर्गीकरण के लिए उस उद्धरण के साथ निष्कर्ष निकाला गया है। एक यह दिखाने के लिए है कि सही करने वाला सिर्फ देने वाला नहीं है, कि उसके लिए उसके असफल होने का अंत नहीं है। यह कभी नहीं हारने के मनोबल की तरह छंटनी दिखाता है। ऐसा लगता है कि चरित्र हिबिस्कुस के रूप में समझदार है। ""हिबिस्कस नवोदित होगा"" जिसका अर्थ है कि वह खुद को शाखा देगा और अधिक सीखेगा। बसंत के समय तक वह काफी कुछ सीख चुकी होती थी और वह काफी अनुभवी होती थी ताकि वह फिर से परीक्षा पास करने की कोशिश करे। हिबिस्कस भी उसे अपने घर की याद दिलाता है। जब वह इसे देखेगी तो उसे अपने परीक्षण की तरह खींचने और उसकी चुनौतियों का सामना करने का साहस मिलेगा। अंत में क्वेलेसो कहानी को लपेटता है। यह सही नहीं छोड़ने और हमेशा कोशिश करने के लिए सही करने की इच्छा दिखाता है।
",2,2,2
44,4,"लेखक पूरी कहानी को एक साथ खींचने के लिए इस समापन पैराग्राफ का उपयोग करता है। वह ड्राइविंग टेस्ट, गीज़, और हिबिस्कस कहानी में पाए जाने वाले तीन विषयों पर बात करती है। जब वह कहती है, ""जब बर्फ पिघलती है और गीज़ वापस लौटता है"", तो वह ज़ेसे का उल्लेख करते हुए कहती है जब वह कहती है, ""उसने अपना सिर उठा लिया और देखा कि उनका विशिष्ट वी शाम के आसमान के खिलाफ था।"" वह एक बदलाव के माध्यम से चली गई, बहुत कुछ जैसे कि हर सर्दियों में होता है। वह जानती है कि ""बहुत सारी चीजें जो उसने अजीबोगरीब सोच समझ कर की थीं ... अब उससे परिचित हैं""। हम सभी को बदलावों से गुजरना होगा, सेंग सिर्फ एक बड़ा था।
",1,2,2
45,4,"लेखक इस पैराग्राफ के साथ कहानी का समापन करता है क्योंकि लेखक ने वही चीज़ लिखी थी जो पैराग्राफ में थी और उसने इसे अपनी कहानी में लिखा था, लेकिन इसके साथ कुछ और विवरण और समस्याएं और बातें जोड़ दीं।
",0,0,0
46,4,"लेखक इस पैराग्राफ के साथ कहानी का समापन यह दिखाने के लिए करता है कि कैसे सेंग सम्मानजनक है और उसकी भावनाओं को उसकी मातृभूमि कैसे याद आती है। पहला उदाहरण जब ""सेंग ने चुपचाप खुद को कसम खाई थी"" तो यह दर्शाता है कि वह अपनी मातृभूमि का सम्मान और याद करती है। यह बताता है कि वह अतीत में अपनी विफलता के बारे में फिर से कोशिश करना चाहती है। आखिरी उदाहरण जब वह अतीत में अपनी विफलता को दूर करना चाहती है। पैराग्राफ की अंतिम पंक्ति कहती है ""फिर मैं फिर से परीक्षा लूंगा""। यह कहती है कि वह एक और चाहती है। उसके जीवन पर संभावना। ये हैं लेखक का उदाहरण इस पैराग्राफ के साथ कहानी का निष्कर्ष है।
",1,1,1
47,4,"लेखक ने इस कहानी को इस पैराग्राफ के साथ निष्कर्ष दिया था जैसे कि वे एक साफ स्लेट पर थे जैसे उन्होंने शुरू किया था। इसलिए अतीत अब उनका शिकार नहीं करता। लड़की लगता है जैसे वह अपनी माँ की थाली लेने के बाद थोड़ी राहत मिली है। मेरा मानना ​​है कि वह बेहतर महसूस करती है क्योंकि पैराग्राफ के अंत में वह खुद को सुनिश्चित महसूस करती है। उसे लगता है कि वह ऐसा लगता है जैसे वह शुरू करना चाहती है क्योंकि वह कहती है ""जब साँप पिघलता है और गीज़ वापस लौटता है और यह हिबिस्कस नवोदित होता है, तो मैं उस परीक्षा को फिर से ले लूंगी।"" मेरे लिए वह बिल्कुल नए व्यक्ति की तरह लगती है। अतीत के बारे में भूल गया है।
",1,2,2
48,4,"लेखक इस पैराग्राफ के साथ कहानी को समाप्त करता है क्योंकि पौधे को तब देखा जाता है जब वह ड्राइविंग टेस्ट के बाद घर आ रहा होता है। तो वह कहती है जब सब कुछ सही है। वह फिर से परीक्षा लेगी। ड्राइविंग टेस्ट उसके लिए महत्वपूर्ण नहीं था, क्योंकि वह उसे खरीदना चाहती थी, जबकि वह उसे फिर से ले जाना चाहती थी जब वह खरीदा हुआ प्लांट नवोदित और उसके सबसे अच्छे बिंदु पर होता है।
",1,1,1
49,4,"लेखक इस पैराग्राफ के साथ कहानी का समापन करता है क्योंकि यह दर्शाता है कि इस अनुभव के कारण सांग कितना बढ़ गया है, और वह कितना दृढ़ है। यह आखिरी पैराग्राफ एक दुखद कहानी के रूप में अचानक सुखद अंत है, लेकिन पाठक को यह जानने में मदद करता है कि माँ का चरित्र फिर से कोशिश करने के लिए पर्याप्त आश्वस्त है। पूरी कहानी में सांग के परिवार को एक नए देश में स्थानांतरित करने और सभी जगह शुरू होने के बारे में उदासी से भरा था। हालांकि, एक चीज जो उनके लिए भागने का काम करती है, वह है उनकी बागवानी। वियतनाम में, वे एक अच्छा बगीचा लग रहा था और इसके साथ बहुत मज़ा आया। अब जब उनका @स्थान2, उनका बगीचा और उसमें लगे पौधे उन्हें उस मातृभूमि की याद दिलाते हैं, और वहां कैसे जीवन हुआ करता था। हालाँकि उसके ड्राइविंग टेस्ट में उत्तीर्ण नहीं होने से दुखी सांग को एक ऐसा पौधा मिला, जो उसे खुश करता है और उसे लगता है कि उसे परीक्षा में कैसे उत्तीर्ण होना है। अंतिम पैराग्राफ सौदे को सील कर देता है, क्योंकि यह दर्शाता है कि वह खुश यादों के कारण फिर से अपने आप में आश्वस्त है कि वह किस बारे में सोच रही है।
",3,2,3
50,4,"लेखक ने अंतिम पैराग्राफ का उपयोग किया क्योंकि हिबिस्कस सांग के लिए एक प्रतीक है। यह दर्शाता है कि वसंत आने पर वह तैयार हो जाएगी। जब पौधा कली के लिए तैयार हो जाता है, तो उसे परीक्षण लेने के बारे में विश्वास होगा। टेस्ट लेने से पहले वह शायद पौधे की देखभाल करना चाहेगी। जब संयंत्र खराब हो जाता है, तो सेंग को इसकी देखभाल नहीं करनी होगी।
",1,1,1
51,4,"मुझे लगता है कि लेखक कहानी को पैराग्राफ के साथ समाप्त करता है क्योंकि लड़की कह रहा है कि जब अच्छा समय वापस आ गया है तो वह फिर से परीक्षण के लिए प्रयास करेगा क्योंकि उसने इसे विफल कर दिया था। उदाहरण के लिए पेज @संख्या1 शीर्ष पर ""| ने परीक्षण को गिरा दिया"", इसलिए मुझे लगता है कि लेखक ने कहानी के साथ यह निष्कर्ष निकाला है क्योंकि सीजन के अच्छे समय में परीक्षण को अतीत में देना लड़की के लिए महत्वपूर्ण था।
",1,1,1
52,4,"""विंटर हिबिस्कस"" एक लड़की सैंग के बारे में है, जो वियतनाम से @संगठन1 पर चली गई। अपने ड्राइवर के परीक्षण में असफल होने के बाद। वह घर जाती है और एक हिबिस्कुस ढूंढती है। “उसने अपनी आँखें बंद कर ली और गहरी सांस ली। परिचित खुशबू ने उसके फेफड़ों को भर दिया, और सेंग लगभग अपनी दादी के लंबे भूरे बालों के हल्के किस्में महसूस कर सकता था… ”वह एक फूल की दुकान पर जाती है यह देखने के लिए कि क्या इसे खरीदा जा सकता है। वह पौधे के लिए बहुत पैसा देता है क्योंकि यह दुर्लभ और मूल्यवान है। यह उसके लिए विशेष है क्योंकि वह वियतनाम में हिबिस्कस पौधे लगाती थी। वह प्लांट को घर ले आती है और अपनी माँ को बताती है कि यह उसे वियतनाम की याद दिलाता है। माँ कहती है कि यह उसे वियतनाम की भी याद दिलाता है। मम्मी इस बात से खुश नहीं हैं कि सांग ने इसके लिए कितना भुगतान किया। वह इसे अपने बगीचे में लगाती है। ” जब हिबिस्कस को जमीन में उतारा गया था, तो गीज़ के झुंड ने उड़ान भरी। ”जब हिबिस्कस वसंत में लौटता है, तो सेंग उसके ड्राइवर की परीक्षा फिर से लेगा। वसंत में, सभी फूल कली और खिलने लगते हैं। सब कुछ फिर से नया है। सैंग के पास अपना टेस्ट पास करने का एक नया मौका होगा।
",2,2,2
53,4,"मुझे लगता है कि इसमें शामिल है क्योंकि वह एक फूल के रूप में अपने स्लीफ़ की तुलना कर रही है। जब वह फिर से एक फूल की तरह बढ़ती है तो वह उस परीक्षण को साबित करने में सफल होगी। वह कह रही है कि वहाँ हमेशा एक दूसरा मौका है। वह सभी को यह बताना चाहती है कि मिस या मिस करना है। एक उदाहरण के लिए ""उन्होंने कहा कि कई चीजें थीं जो उसने अजीब तरह से सोचा था, सीज़न अप सीज़न।
",2,1,2
54,4,"लेखक ने कहानी को इस तरह समाप्त किया क्योंकि वह चाहती है कि प्रत्येक शरीर यह जान सके कि उसे हिबिस्कस के बारे में कैसा महसूस होता है। उसने महसूस किया कि हिबिस्कस एक चमत्कारिक पौधा था। उसने इसे ""पहले पृष्ठ के अंत की ओर चिकनी और शांत"" के रूप में वर्णित किया। जब उसने पहली बार वियतनाम में वापस प्लांट किया तो उसने सोचा कि इसे बेतहाशा विकसित किया गया है। फिर जब उसने इसे संयुक्त राज्य में देखा तो उसे आश्चर्य हुआ कि यह एक बर्तन में उगा है। उदाहरण के लिए उसने हिबिस्कस की गंध को ""मीठी खुशबू"" के रूप में चित्रित किया। @नाम1, यही कारण है कि वह इस तरह से कहानी का समापन करती है; पौधे के बारे में कैसा महसूस हुआ।
",0,0,0
55,4,"लेखक ने इस कथन के साथ कहानी का समापन किया क्योंकि यह लड़की के बागवानी के प्रति जुनून को दर्शाता है। वह परीक्षण लेने के लिए कैसे तैयार है, यह देखने के लिए कि क्या उसके पौधे वसंत के आसपास आते हैं और हिबिस्कस कली करने लगता है, वह उसे उगाने का प्रयास करेगी, जिससे पता चलता है कि सायेंग बागवानी के लिए कितना उत्सुक है और इस दौरान हिबिस्कुस को विकसित करने के लिए प्रयास करें और प्राप्त करें। वसंत।
",0,0,0
56,4,"लेखक इस कहानी के साथ यह निष्कर्ष निकालता है कि जब सब कुछ सामान्य और सुंदर हो जाता है तो सांग कब परीक्षा लेगा। उसने यह दिखाने के लिए कि सांग एक वसंत व्यक्ति है और वह वसंत में बगीचे में काम करना पसंद करती है। इसके अलावा इसका मतलब यह है कि सेंग को लगता है कि वह वसंत के समय में स्कूल में बेहतर करती है। लेखक ने इस कहानी का निष्कर्ष यह निकाला है कि जब सब कुछ सामान्य और सुंदर हो जाए तो सांग कब परीक्षा देगा। उसने यह दिखाने के लिए कि सांग एक वसंत व्यक्ति है और वह वसंत में बगीचे में काम करना पसंद करती है। इसके अलावा इसका मतलब है कि सेंग को लगता है कि वह वसंत के समय में स्कूल में बेहतर प्रदर्शन करती है।
",1,1,1
57,4,"बदलाव और निराशा अति पर आते हैं। कुछ लोगों में बदलाव का डर होता है। लड़की के लिए ""शीतकालीन हिबिस्कस"" से मुख्य चरित्र, परिवर्तन @स्थान1 के लिए एक सकदम के रूप में आता है। उसके आसपास सब कुछ अलग और नया है। अपने ड्राइवर की परीक्षा में असफल होने की निराशा के साथ, असहाय रहने की भावना उसे अभिभूत कर देती है। शीतकालीन हिबिस्कस संयंत्र खरीदने के बाद, वह वसंत में खिलने पर फिर से परीक्षा लेने की कसम खाती है। सर्दियों के फूल का पुनरुत्थान और यह यादों को फिर से प्रयास करने के लिए प्रेरित करने के लिए प्रेरित करता है।
",2,3,3
58,4,"मुझे लगता है कि लेखक जब प्रतिज्ञा ले रहे थे और जिस तरह से उन्होंने महसूस किया, उसे व्यक्त करने के लिए सांग को व्यक्त करना चाहते थे। जब बयान दिया गया था कि मुझे भी लगता है कि पाठकों को इसमें दिलचस्पी महसूस करना था लेकिन मुख्य रूप से समझने में मदद करने के लिए।
",0,0,0
59,4,"छायांकन, भविष्य के संदर्भ में, निरंतर व्यवहारिकता-सभी कारण हैं कि अंतिम पैराग्राफ क्यों है। खैर वे छायावाद के लिए हैं क्योंकि वे आपको कुछ बता रहे हैं जो कहती है कि वह भविष्य में करने जा रही है। वह आपको बता रही है कि वह भविष्य में क्या करने के लिए पौधे लगाती है, इसलिए वह भविष्य में वह जो भी करने की योजना बना रही है, उसके बारे में बताती है कि वह पहले से ही व्यवहार को बनाए रख रही है, इसलिए वह कहती है कि वह अगले साल फिर से कुछ करेगी, इसलिए मैंने निरंतर व्यवहार कहा। उसने कहा, 'जब वे वापस आते हैं, तो शेंग वसंत में चुपचाप अपने आप से कसम खाता है, जब शो पिघल जाता है और गीज़ वापस लौटता है और यह हिबिस्कस बुद्धिन है, तो मैं फिर से परीक्षा लूंगा। इसलिए छायांकन के लिए, भविष्य, संदर्भ, निरंतर व्यवहार बहुत अच्छे कारण हैं कि मैं वह चीज क्यों कहता हूं जो अच्छा है और उन तीन चीजों में सबसे अच्छा वर्णन है कि उसने क्या कहा और अगले साल क्या करने जा रही है।
",1,2,2
60,4,"मेरा मानना ​​है कि लेखक जीवन में निरंतरता की भावना दिखाने के लिए इस तरह कहानी का समापन करता है। कहानी में लड़की एक ""परीक्षण"" लेता है और विफल रहता है। वह बाहर जाती है और उसके लिए एक हिबिस्कस पौधा खरीदती है जो उसे उसके लिए भुगतान करना चाहिए था। उसका परीक्षण अपने असली ""घर"" की यादों को पाने की कोशिश करना है कि जब वह इसके बारे में सोचता है तो सैंग केवल रोता है। लड़की को संयंत्र यादों और एक जीवन का प्रतिनिधित्व करता है जो उसने एक बार किया था, लेकिन अब ऐसा नहीं करता है, हालांकि वह इसे वापस चाहता है। उसकी खुद की प्रतिज्ञा यह है कि जब गीज़ उसके ऊपर वापस उड़ती है कि वह ग्रीनहाउस में वापस जाएगी जो उसे उसके घर की बहुत याद दिलाती है और एक बार फिर ""घर"" कहने का प्रयास करती है बिना टूटे, और बिना कुछ बेहद महंगा।
",2,2,2
61,4,"@नाम1 हो द्वारा 'विंटर हिबिस्कस' में, कथाकार कभी स्पष्ट रूप से यह नहीं बताता है कि सैंग क्या परीक्षण में विफल रहा है। हालांकि, विषय वस्तु और शब्द की पसंद के माध्यम से यह स्पष्ट है कि परीक्षण न केवल लड़की और उसकी मां के लिए महत्वपूर्ण है, बल्कि @स्थान1 में उनके नए जीवन के लिए भी महत्वपूर्ण है। कहानी के दौरान सैंग की अपनी मातृभूमि की लालसा शक्ति के ऊपर है। जब वह हिबिस्कस खरीदती है तो यादों की बाढ़ उसे वापस आती है, जाहिर है दर्दनाक और उसके रोजमर्रा के जीवन का हिस्सा है। सैंग वियतनाम की अपनी यादों को जीवित रखने के लिए कड़ी मेहनत कर रही है, जबकि यह जानते हुए कि उसे @नाम2 रीति-रिवाजों और जीवनशैली को जीना सीखना चाहिए। कुछ दिन वह परीक्षा में पास होने की तरह बदलने की जरूरत है। सांग को पता चलता है कि वह अपनी आत्माओं को जीवित रखने के लिए इन यादों का उपयोग कर सकती है, वह प्रेरणा के रूप में उनका उपयोग कर सकती है। यही कारण है कि कहानी का अंतिम भाव इतना प्रभावित करने वाला है, क्योंकि उसने @संख्या1 चीजों को एक साथ मेमोरी और चेंज करने के लिए सीखा है, ""जब [] यह हिबिस्कस नवोदित है तो मैं फिर से परीक्षा लूंगा""
",3,2,3
62,4,"लेखक ने उस पैराग्राफ के साथ कहानी को समाप्त करने के लिए चुना कि यह दिखाने के लिए कि लड़की ने अपने नए देश के लिए अनुकूलित किया था। लड़की उसके घर को याद किया। बिना रोए अपने देश का घर कहना उसके लिए कठिन था। ""यह उस हवा की तरह नहीं है जिस पर हमारे पास था-"" उसने @पैसे1 को एक पौधे पर भी बिताया क्योंकि यह उसे घर पर वापस आने की याद दिलाता है। कोई भी उसे अनुकूलित कर सकता था क्योंकि वह मौसम के बदलाव से परिचित थी और यह बताती है कि जब गीज़ वापस आएगी तो वह फिर से परीक्षा देने वाली है।
",1,2,2
63,4,"लेखक कहानी को उस पैराग्राफ के साथ समाप्त करता है क्योंकि यह सेंग को घर पर अधिक महसूस कराता है। उदाहरण के लिए, यह कहता है, '' बर्फ पिघलती है, और गीज़ लौटते हैं और हिबिस्कस नवोदित होते हैं, तो मैं फिर से परीक्षा लूंगा। ""मुझे लगता है कि लेखक यह कहता है क्योंकि उस वाक्य की सारी बातें उसे घर की याद दिलाती हैं। उदाहरण के लिए, पौधे कुछ चीजें हैं जो उसके पास घर पर थीं, इसलिए जब सर्दी खत्म हो जाएगी तो वह बेहतर महसूस करेगा और परीक्षा लेगा।
",1,1,1
64,4,"इस कारण से कि लेखक सैंग के साथ समाप्त हो गया क्योंकि उसने बहुत प्रशंसा की थी। वह पहली बार असफल हुई, लेकिन जानती है कि वह वास्तव में इसे पास करना चाहती है, इसलिए वह इंतजार कर रही है जब तक कि बर्फ पिघल नहीं जाती है और @नाम1 गीज़ वापस आ जाती है और यह हिबिस्कस बुद्धिन है @नाम2 वह वापस आ जाएगी
",1,1,1
65,4,"मुझे लगता है कि लेखक ने कहानी को इस तरह से समाप्त किया क्योंकि पूरी कहानी को बाहर फेंकने की साजिश सर्दियों में थी। वह एक अलग सीज़न में यह देखने की कोशिश करना चाहती है कि क्या वह व्हॉट सेवर के साथ बेहतर हो सकती है। यही कारण है कि मुझे लगता है कि लेखक ने कहानी को इस तरह से निष्कर्ष निकाला है।
",0,0,0
66,4,"मुझे लगता है कि लेखक निम्नलिखित कारणों से इस पैराग्राफ के साथ कहानी खत्म करता है। लड़की वास्तव में वह वसंत में परीक्षा ले जाएगा का मतलब है। मैं ऐसा इसलिए कहता हूं क्योंकि वह कहती है कि जब बर्फ पिघलेगी और अगले वसंत में गीज़ वापस आएगी तो वह फिर से परीक्षा लेगी। वह विश्वास के साथ कह रही है क्योंकि उसने और जोड़ना शुरू कर दिया है। उदाहरण के लिए, उसने कहा ""हिबिस्कस नवोदित है।"" लड़की परीक्षण करने के लिए निर्धारित है कि वह क्या कह रही है। यही कारण है कि यह अंतिम पैराग्राफ था और वह इसके द्वारा क्या मतलब था।
",1,1,1
67,4,"लेखक वसंत के साथ कहानी का समापन करता है जब साँप पिघलता है और गीज़ वापस लौटता है और यह हिबिस्कस नवोदित होता है तो मैं उस परीक्षा को फिर से लूंगा, क्योंकि वह कह रही है कि एक नया साल होगा। उदाहरण के लिए उसने इसे पहली बार विफल किया जब तक वह फिर से कोशिश नहीं करेगी। एक और उदाहरण वह बस तब तक कोशिश करना चाहती है जब तक कि वह अपना ड्राइविंग लाइसेंस प्राप्त न कर ले।
",1,1,1
68,4,"इस कहानी में लड़की अपनी माँ को दिखाती है कि वह पौधे के साथ कैसे उत्साही के है और पौधों के लिए उत्साही के है। लेखक ने कहानी में पैराग्राफ को शामिल किया है ताकि यह दिखा सके कि उसके रोपण के बारे में सार्जेंट सेंग को कैसा लगता है। एक कारण है कि यह दर्शाता है कि उसे रोपण के लिए जुनून है क्योंकि यह कहती है कि ""मैं इस परीक्षण को फिर से कोशिश करूंगा"" अर्थात यदि वह कुछ ऐसा कर रहा है जो उसे करने में आनंद आता है तो वह पूरी तरह से प्रसन्न होने तक बार-बार प्रयास करेगा।
",0,0,0
69,4,"लेखकों का निष्कर्ष है कि पैराग्राफ में। मुझे लगता है कि उन्होंने इसमें निष्कर्ष निकाला है क्योंकि यह उनके बारे में विश्वास का एक बहुत दिखाता है। उदाहरण के लिए जब उसने कहा, ""तो मैं फिर से परीक्षा लूंगी""। इसने बहुत आत्मविश्वास पैदा किया और इसे वह बना दिया जहाँ वह कोशिश कर सकती है कि वह पहली बार असफल हो जाए या नहीं।
",2,3,3
70,4,"लेखक ने इस पैराग्राफ के साथ कहानी का समापन यह दिखाने के लिए किया कि उसने अपने सपनों को नहीं छोड़ा है।
",1,1,1
71,4,"आशा है, एक नई शुरुआत, समायोजन-सभी कारण हैं कि स्पीकर यह कहकर निष्कर्ष निकालता है कि ""जब वे वापस आते हैं, वसंत ऋतु में, जब बर्फ पिघल जाती है और गीज़ वापस लौटता है और यह हिबिस्कस नवोदित होता है, तो मैं फिर से वह परीक्षा लूंगा"" हिबिस्कस फूल उस लड़की को आशा देता है क्योंकि यह उसे उसकी दादी और घर की याद दिलाता है, वहां कितनी अद्भुत चीजें वापस थीं, और फूल खिलने से उसे एहसास हुआ कि यह वहां भी पहन सकता है। वह भी वसंत में एक नई भीख माँगती है, वसंत से उसे अपने आस-पास समायोजित करना चाहिए और नए दोस्तों, चीजों को करना चाहिए, और नई यादों को वापस देखने के लिए, कि बैकबाउट फ्लॉटल को देखना उतना बुरा नहीं होगा जितना फूल होगा। उसके समायोजन के साथ उसकी आशा और आराम लाएं।
",2,2,2
72,4,"लेखिका कह रही है कि वह कुछ भी नहीं कर रही है, यह एक अच्छा दिन है। इसके अलावा वह चाहती है कि यह ठंडा न हो लेकिन यह नहीं कि वह बाहर आए और अपने बच्चों के साथ खेले। फिर उसने कहा कि वह उसके लिए एक अच्छे दिन के लिए फिर से उसकी परीक्षा लेगी।
",1,1,1
73,4,"लेखक इस निष्कर्ष के साथ कहानी समाप्त करता है कि @व्यक्ति1 संयुक्त राज्य अमेरिका में अपने जीवन को जोड़ने के बारे में बहुत भावुक है, वियतनाम में जीवन कैसे था और उन्हें किसी भी तरह एक साथ लाना था। कहानी में, @व्यक्ति1 इस बारे में बात करता है कि वह कैसे घर से चूक जाती है और कैसे वह अभी भी अपने नए जीवन को घर से दूर जाने के लिए अनुकूल करने की कोशिश कर रही है, जब सांग कहती है कि वह परीक्षण में विफल रही है और इसे फिर से लेना चाहती है, तो उसका मतलब है वह यह दिखाना चाहती है कि वह अपनी मां को निराश किए बिना अमेरिका में जीवित रह सकती है। जब लड़की ने @पैसे1 को एक संयंत्र में बिताया, तो उसकी माँ अविश्वास में थी क्योंकि लड़की जानती है कि जीवित रहना कितना कठिन है। जब निष्कर्ष कहता है, ""मैं फिर से परीक्षा लूंगा,"" यह दिखाता है कि सांग वियतनाम से संयुक्त राज्य अमेरिका में इसे बनाने की कोशिश कर रहा है, यह साबित करता है कि वह कड़ी मेहनत करके अपने और अपने परिवार के लिए बेहतर जीवन बना सकता है। हालांकि अभी भी वियतनाम में ट्रेंडिंग को जीवित रखा गया है। लड़की बस अपने नए घर को वियतनाम की तरह महसूस करना चाहती थी एक पौधे को खरीदकर वह जानती थी कि उसकी मां उसे पसंद करेगी।
",2,2,2
74,4,"लेखक ने इस कहानी का निष्कर्ष निकाला हो सकता है क्योंकि यह एक गिरावट की तरह है। जिसका मतलब है कि अभी वह सबसे नीचे है और इसे शीर्ष पर लाने के लिए। वह फिर से शुरू करने जा रहा है और फिर से परीक्षा ले रहा है, लेकिन समय बर्बाद नहीं कर रहा है।
",1,1,1
75,4,"लेखक ने भावनाओं के लिए इस तरह से अपने पैराग्राफ का निष्कर्ष निकाला था। यह अंतिम पैराग्राफ यह जानने के लिए भावना देता है कि वह सर्दियों में गार्डन नहीं कर सकती है। सर्दियों के समय में उसके सभी पौधे सीज़न के लिए मर जाते हैं। 'लेखक, कह रहा है कि सांग वापस आ रहा है। हिमपात के बाद, ठंढ और ठंड का मौसम चला गया है सेंग अगले सीजन में आ जाएगा ताकि वह अपने बागवानी, पौधों और मिट्टी के साथ जारी रख सके। जैसा कि कहा गया है, ""मैं फिर से परीक्षा लूंगा"" सैंग। मतलब सेंग वापस आ जाएगा और अपनी बागवानी और उसकी मां के साथ प्रयास का परीक्षण अगली बार / अगली सीज़न में लेगा जब वह फिर से बढ़ना शुरू कर देगा।
",1,1,1
76,4,"मुझे लगता है कि लेखक अपने समापन के रूप में किस पैराग्राफ को समाप्त करता है क्योंकि यही वह है जो लड़की अगले वर्ष के लिए करने जा रही है जो अभी गुजरने वाली है और अभी भी उसकी माँ के साथ बगीचे में उसकी मदद कर रही है। बिना किसी दोस्त के बस उसकी माँ में जाने दो
",1,1,1
77,4,"लेखक इस पैराग्राफ के साथ कहानी को यह दिखाने के लिए समाप्त करता है कि सेंग ने हिबिस्कस संयंत्र से कैसे पाया है। संयंत्र की तरह लड़की एक बाधा को दूर करने के लिए जा रहा है। वह फिर से ड्राइविंग टेस्ट की कोशिश करेगी और प्लांट दूर हो जाएगा। कठोर, ठिठुरती सर्दी के महीने। पौधे वसंत में खिल जाएगा और प्रतिकूलता के दौरान इसकी प्रतिबंध दिखाएगा। सैन्ग ने अपने ड्राइविंग टेस्ट में असफल होने और अपनी मातृभूमि को याद करने में कितना असफल होने का सामना किया। लड़की भी, एक अर्थ में वसंत में खिल जाएगा। सर्दी, उसे घृणा और होमिकनेस का प्रतिनिधित्व करती है, उसे खुशी से जीने और परीक्षा लेने से नहीं पेश करेगी। हिबिस्कस उसे याद दिलाता है। कहानी यह बताने के लिए कि ""विंटर हिबिस्कस"" ने बाधाओं पर काबू पाने के बारे में कुछ सिखाया है, पैराग्राफ के साथ समाप्त होता है।
",3,2,3
78,4,"लेखक इस पैराग्राफ के साथ कहानी का समापन करता है क्योंकि यह दर्शाता है कि सेंग अपने नए घर को स्वीकार करने जा रहा है और अपने पुराने घर से समानताओं को समेटता है और अपने जीवन में आने वाली बाधाओं को दूर करने में मदद करने के लिए यादों को समीप रखता है। ""मैंने इस तरह की झील के साथ खिलते हुए देखा है। यह फूल उतने सुंदर नहीं हैं, लेकिन यह ठंड के महीनों में इसे बनाने के लिए काफी मजबूत है, यह सर्दियों हिबिस्कस है। यही मायने रखता है।"" यह उनके पुराने घर से उनके नए घर में समानताएं निर्धारित करता है। यह दिखाता है कि चीजें बदल जाती हैं लेकिन वे भी समान हैं। यह निष्कर्ष की ओर ले जाता है क्योंकि यह वह जगह है जहां सेेंग का संबंध है कि वह हमेशा अपने पुराने घर की यादें संजोएगी और उपयोग करेगी उन्हें परेशानियों को दूर करने में मदद करने के लिए उनकी मदद करें।
",2,2,2
