essay_id,essay_set,essay,rater1_domain1,rater2_domain1,domain1_score
52,1,"प्रिय @नाम1 समाज के मैं कंप्यूटर की दिशा में बहुत से लाभ समझाने के लिए आप को यह पत्र लिख रहा हूँ। मेरा पहला कारण यह बताएगा कि कंप्यूटर कई प्रकार से आपकी मदद करते हैं @नाम2 यह देखने में आता है कि कंप्यूटर का उपयोग करने वाले लोग बहुत अच्छे विचार हैं। वे इस बात से इत्तफाक रखते हैं क्योंकि कंप्यूटर आपको वास्तव में ध्यान देने और ध्यान देने के लिए बनाते हैं। यह आपको वास्तव में महान नेत्र दृष्टि और अद्भुत हाथ की आँख का घेरा देता है। एक महत्वपूर्ण क्षमता जो कंप्यूटर के पास है, वे आपको दूर के स्थानों के बारे में सिखाने में सक्षम हैं जो आप रहते थे। लोग जिस कारण से प्रोबायबिलिटी चाहते हैं, वे वेबसाइट पर इनमें से किसी एक स्थान पर जाना चाहते हैं, प्रोबॉयबिलिटी रिक्त स्थान के उद्देश्यों के लिए होगी। मेरा तीसरा कारण है कि मुझे लगता है कि हमें कंप्यूटर रखना चाहिए। वहाँ वेबसाइटों की एक बहुत कुछ तुम इतनी शामिल हो सकते हैं कि आप ऑनलाइन जब तक वहाँ के रूप में अपने मित्रों से बात कर सकते है। में , @नाम3, @नाम4 आदि। कंप्यूटर के लिए ये सभी बेहतरीन उपयोग हैं। इसके अलावा, जो लोग इन कंप्यूटर पर एक अच्छी तरह से भुगतान करने वाली ईमेल प्रणाली के मालिक हैं, जो उन्हें बताता है कि मशीन के टुकड़े को बेचना चाहता है, या ऐसी कोई भी चीज़ जिसमें ख़ुदकुशी नैतिकता शामिल है। अब आप अपने तीन क्यों कंप्यूटर एक शानदार तरीका हाथ आंख समन्वय मिल रहे हैं के लिए बहुत महत्वपूर्ण कारणों में पता है। अन्य राज्यों के बारे में जानने का एक शानदार तरीका। और इसलिए आप दोस्तों से बात कर सकते हैं और व्यापार के उद्देश्यों के लिए एक ईमेल कर सकते हैं। मुझे आशा है कि आपको यह पढ़कर अच्छा लगा होगा और आशा है कि आप इस विषय की ओर मेरी ओर देखेंगे।",3,4,7
53,1,"प्रिय @संगठन1, शुरू करने के लिए, मैं समझता हूं कि लोग कंप्यूटर को पसंद नहीं करते क्योंकि उनका उपयोग किया जाता है। अगर कंप्यूटर इतने खराब हैं, तो उनका उपयोग नहीं किया जाना चाहिए, लेकिन मैं यह कैसे देखता हूं कि वे खराब से भी अच्छा लाते हैं। कंप्यूटर वेलफेयर के ये बिंदु वे खटास लाते हैं, लोगों के बीच उनकी बातचीत होती है, और कंप्यूटर समय के साथ आगे बढ़ने वाले हैं। हालांकि इन लोगों को लगता है कि वे अधिक उपयोग किए जाते हैं, फिर भी वे उनका उपयोग करते हैं। इसलिए, यहां तक ​​कि मैं कंप्यूटर का बहुत उपयोग करता हूं, लेकिन इसका उपयोग अच्छे के लिए किया जा सकता है। सबसे पहले और सबसे महत्वपूर्ण, ये कंप्यूटर ऑनलाइन स्रोत प्राप्त कर सकते हैं जो पुस्तकों में नहीं मिल सकते हैं। उनके खोज इंजन हैं जिन पर आप अपने विषय पा सकते हैं। फिर, जब आपको अपना स्रोत मिल जाता है तो उसमें जानकारी होती है जिसे खत्म किया जा सकता था। वे उस कहानी के दूसरे पक्ष को दिखा सकते हैं जो उन्होंने किताब में नहीं कहा था। आपकी परियोजनाएँ जो आपके लिए पुस्तकालय में आती थीं, अब आप घर से कर सकते हैं, यह अपने आप में एक ऐसा कदम है जिस पर आप विचार नहीं कर रहे हैं। उदाहरण के लिए, यदि लोग समय के बहुत @प्रतिशत1 पर हैं, तो यह शोध है। इसके अलावा, लोग कंप्यूटर पर दोस्तों के साथ बातचीत कर सकते हैं। वे बात कर सकते हैं, चित्र भेज सकते हैं, या गेम खेल सकते हैं। उदाहरण के लिए, मैं एक्सबक्स खेलता हूं और मैं अपने दोस्तों से उस समय के बारे में बात करता हूं। यहां तक ​​कि उनके साथ होने के नाते एक वीडियो गेम मजेदार है, @नाम1 @नाम2 से उद्धृत ""मेरे पास दोस्तों के लिए नहीं, बल्कि काम के लिए एक कंप्यूटर है""। इससे पता चलता है कि बड़े महत्वपूर्ण अभी भी काम के लिए इसका इस्तेमाल करते हैं। लोग कहते हैं कि कंप्यूटर का उपयोग करना बाइक चलाना सीखना है। मेरी माँ ने मुझे एक कहानी सुनाई कि वह मेरे पिताजी से मिले क्योंकि उन्होंने अपना कंप्यूटर अपनी नौकरी पर तय किया था। इसलिए, मैं एक कंप्यूटर के कारण अपने माता-पिता के साथ यहां हूं। कोई भी कम नहीं है, कंप्यूटर उनकी भीख माँग रहे हैं और वे और सुधार करेंगे। ऐसे लोग जो कंप्यूटर पर हैं, उनके पास एक कारण है। यह उन्नति बार-बार आगे बढ़ने वाली है, इसलिए इसे रोकने का कोई तरीका नहीं होगा, इसलिए लोग इस पर अधिक से अधिक लगेंगे, इसलिए कंप्यूटर के प्रकोप को रोकने का कोई मौका नहीं है। फिर आप उन्हें ""कंप्यूटर आपके मस्तिष्क खाएं"" के साथ रोकने की कोशिश करेंगे। हम सभी जानते हैं कि कचरा है। निष्कर्ष निकालने के लिए, मुझे लगता है कि आप दूसरों की आदतों को बदलने की कोशिश नहीं करेंगे। @नाम3 कि अगर लोग कंप्यूटर का उपयोग करना चाहते हैं तो वे कर सकते हैं। मैं सूत्रों, मित्रों और सलाह के साथ यह कहता हूं।",4,4,8
54,1,"प्रिय स्थानीय समाचार पत्र, @नाम1! मैं @व्यक्ति1 पर एक @संख्या1 ग्रेड छात्र हूं। मैं आपका पेपर पढ़ रहा था और मैंने देखा कि आपके पास एक लेख था कि कैसे लोग कंप्यूटर पर बहुत अधिक समय व्यतीत कर रहे हैं और इतना समय नहीं है कि बाहर जा रहे हैं, व्यायाम कर रहे हैं, प्रकृति का आनंद ले रहे हैं, और यह समाज को प्रभावित नहीं करता है। मैं इन टिप्पणियों से पूरी तरह असहमत हूं। मुझे समझाने दो ... कंप्यूटर के सभी छात्रों के लिए निश्चित रूप से लभ होने। कभी-कभी बच्चे स्कूल में अपनी पाठ्य पुस्तकें भूल जाते हैं। लेकिन अगर उनके पास एक कंप्यूटर है, तो वे बस जानकारी को गूगल कर सकते हैं। इस तरह वे वहां होमवर्क कर लेते हैं, और शून्य नहीं लेना पड़ता। एक और बात है, मुझे यकीन है कि आपने एक वेबसाइट के बारे में सुना होगा जिसे अध्ययन द्वीप कहा जाता है। यदि आप हवलदार नहीं हैं, तो मैं @स्थान1 में सभी छात्रों के लिए गणित, पढ़ने और विज्ञान के लिए ऑनलाइन पाठ्यक्रम लेने के लिए एक वेबसाइट बनाता हूँ। वे समय लेने वाले हैं, लेकिन वे हमारे ग्रेड के एक बड़े हिस्से की गिनती करते हैं। इसलिए, यदि हमें अध्ययन द्वीप पर एक @नाम2 मिलता है, तो हमें हमारी कक्षाओं में एक @नाम2 मिलता है .. न केवल कंप्यूटर छात्रों की मदद करता है, बल्कि यह मुझे एक तरह से व्यक्तिगत रूप से मदद करता है। मुझे पियानो बहुत पसंद है। लेकिन, मेरे क्षेत्र में कोई निर्देश नहीं हैं। हालाँकि, कंप्यूटर पर एक प्रोग्राम है जिसे सिन्वनिशिया कहा जाता है। यह आपको अपने कीबोर्ड या पियानो पर सभी प्रकार के गाने सीखने में मदद करता है। पियानो मेरे हाथ-आँख समन्वय में मदद करता है और साथ ही यह अनुशासन और समर्पण सिखाता है। अब, सिनवेनेसिया केवल मुफ्त साधन सीखने का कार्यक्रम नहीं है। कई अन्य हैं! यह उन लोगों की मदद करता है जो सबक नहीं ले सकते हैं, और एक उपकरण सीखना आपको जीवन में बाद में चीजों को हासिल करने में मदद कर सकता है। अब, आपने अपने लेख में एक बात कही है कि पूरे दिन कंप्यूटर के सामने बैठने के कारण लोगों को पर्याप्त व्यायाम नहीं मिल रहा है। यह पूरी तरह सच नहीं है। वास्तव में, अधिकांश लोग कंप्यूटर पर आहार योजना या स्थानीय जिम पर शोध करते हैं। मुझे इसके बारे में कैसे पता है? खैर एक दिन जब मैं गूगल पर गया उस दिन की शीर्ष खोज थी, ""वेट वॉचर्स डाइट प्लान""। इसके अलावा, मेरी माँ एक ऑनलाइन वीडियो कसरत वेबसाइट का उपयोग करती है, उसकी बुरी पीठ के लिए। तो न केवल कंप्यूटर आहार के लिए मदद करता है, वे भौतिक चिकित्सा में भी मदद कर सकते हैं। इसलिए इस पत्र के साथ मुझे आशा है कि आप महसूस करेंगे कि कंप्यूटर हमारे समाज को लाभ देता है, हां, हमें इस पर बहुत अधिक समय नहीं देना चाहिए। लेकिन, ऑनलाइन शिक्षण सत्र में समय लग सकता है। यह कई लोगों को सही समझ और वर्कआउट का पता लगाने में मदद करता है ताकि वे खुश और स्वस्थ रह सकें।",5,5,10
55,1,"क्या आप @नाम1 !! कंप्यूटर महान हैं, वे इन @संख्या1 कारणों के कारण महान हैं। बच्चे कंप्यूटर पर होमवर्क कर सकते हैं, आप अंत में दोस्तों और परिवार के साथ वीडियो चैट भी कर सकते हैं क्योंकि आप कंप्यूटर पर अपनी इच्छित किसी भी चीज़ को देख सकते हैं। कंप्यूटर महान हैं क्योंकि बच्चे कंप्यूटर पर होमवर्क कर सकते हैं, इसलिए अच्छा है क्योंकि अगर वे स्कूल में किताब भूल जाते हैं या ऐसा कुछ होता है तो वे कंप्यूटर के जवाब पा सकते हैं। यह भी व्यापार पुरुषों के लिए अच्छा है क्योंकि वे सभी फाइलों के लिए कंप्यूटर पर भरोसा करते हैं। कंप्यूटर भी महान हैं क्योंकि आप दोस्तों और परिवार के साथ वीडियो चैट कर सकते हैं। वीडियो चैटिंग बहुत बढ़िया है क्योंकि अगर कोई दोस्त या रिश्तेदार शहर से बाहर जाता है तो वे बस वेबकैम की लैबटॉप ला सकते हैं और फिर जब भी आप उनसे बात कर सकते हैं। वीडियो चैटिंस कंपनी के लिए भी अच्छा है अगर वहाँ खरीदार एक अलग देश में है तो वे सभी सूचनाओं को सिर्फ वीडियो चैट कर सकते हैं। आम तौर पर, कंप्यूटर महान हैं क्योंकि वे बहुत संसाधन हैं। ऐसी सैकड़ों वेबसाइटें हैं, जहां आपको बस इतना करना है कि आप क्या जानना चाहते हैं और आपका उत्तर खोजने के लिए हजारों लिंक हैं। वे चित्र या शायद पावरपॉइंट प्रस्तुति के लिए भी संसाधनपूर्ण हैं! निष्कर्ष में, कंप्यूटर महान हैं क्योंकि, बच्चे वहां होमवर्क कर सकते हैं, साथ ही वीडियो चैट के लिए भी अच्छा है क्योंकि इंटरनेट बहुत संसाधन है।",4,4,8
56,1,"पिछले एक दशक में, कंप्यूटर का उपयोग करने वाले लोगों का प्रतिशत लगभग @प्रतिशत1 से बढ़ गया है। अचानक दुनिया और उसके लोग कंप्यूटर प्रदान करने वाली जानकारी पर निर्भर हो गए हैं। डेटा बेस की विविधता और संसाधनों में वृद्धि हुई संचार और कौशल कंप्यूटर आपको चित्रित करने और यह साबित करने की अनुमति देते हैं कि वे इस पीढ़ी के लिए आवश्यक हैं। कंप्यूटर पर संचार से लाभ होता है अब समाज एक दूसरे के बीच बातचीत कर सकता है व्यक्तिगत रूप से मैं अपने परिवार से बात करने और देखने में सक्षम रहा हूं जो कंप्यूटर पर उन्नत तकनीक के माध्यम से विदेशों में रहते हैं। विभिन्न संचार कार्यक्रमों में @नाम1 @नाम22 और ई-मेल शामिल हैं, जो सबसे अधिक इस्तेमाल किया जाता है। कंप्यूटर और इसकी सामग्री तक पहुंच के बिना निवासियों को समाज के बाकी हिस्सों में खुद को तैयार करने में मुश्किल समय होता है। स्कूल की घटनाओं के लिए, खेल कार्यक्रम और दूर के परिवार और दोस्तों के साथ संपर्क में रहना। कंप्यूटर इन सभी आवश्यक चीजों को समाज का हिस्सा बनाने की अनुमति देता है, और जिस तरह से इस पीढ़ी ने हमारे जीवन को शुरू करने का फैसला किया है। इन दिनों जिस तरह का व्यवहार किया जाता था, उसकी तुलना में इन दिनों मार्तेन और किशोर बहुत आलसी हो गए हैं। वे पुस्तकालय में जाने के इच्छुक हैं ताकि लोगों, स्थानों और परिवार की विरासत के बारे में जानकारी प्राप्त कर सकें। कंप्यूटर एक व्यक्ति के जीवन में एक बड़ी सुविधा रही है, जो उन सभी सूचनाओं की अनुमति देता है जो कभी इंटरनेट में शामिल होने वाली पुस्तकों में थी। उदाहरण के लिए यदि आप स्कूल के लिए प्रोजेक्ट कर रहे हैं। इंटरनेट आपको कोई भी जानकारी प्रदान करेगा जिसकी आपको आवश्यकता है। यह सच में आश्चर्यजनक है कि एक इलेक्ट्रॉनिक उपकरण जीवन को कितना प्रभावित और प्रभावित कर सकता है। एक छात्र होने के नाते, मैं आमतौर पर उत्सुक हूं कि शिक्षक क्या संदर्भ दे रहे हैं और अतिरिक्त जानकारी जो प्रदान नहीं की गई है। इंटरनेट किसी भी व्यक्ति को कंप्यूटर के कब्जे में यह जानने की अनुमति देता है कि वे क्या सोचते हैं और इस विषय पर लगभग तुरंत प्रतिक्रिया देने के लिए कंप्यूटर के लाभ व्यावहारिक रूप से कुछ नकारात्मक प्रभावों को कवर कर सकते हैं क्योंकि यह एक व्यक्ति को विभिन्न जानकारी खोजने का एक तरीका है किसी भी इच्छित विषय पर। जानकारी की खोज के अलावा, कंप्यूटर का उपयोग आपके स्वयं के डेटा को दस्तावेज़ करने के लिए किया जा सकता है। माइक्रोसॉफ्ट ने कई अनुप्रयोगों का आविष्कार किया है, जो आपको सूचना डिज़ाइन प्रस्तुतियों को रेखांकन करने, और बड़े करीने से लेखन के ड्राफ्ट रिकॉर्ड करने की अनुमति देते हैं। कोई भी व्यक्ति निर्दोष नहीं है और गलतियों से अक्षम है। माइक्रोसॉफ्ट आपके निकाले गए दोषों को लेने में मदद करता है और चीजों को छोटा करके आपके निबंध की नक़ल बनाना, या डेटा की अपनी सूचियों को ग्राफ़ के रूप में डालकर दर्शकों के लिए अधिक सुविधाजनक बनाता है। सोसाइटी कंप्यूटरों पर पूरी तारीखों में बिखरे स्रोतों के सापेक्ष हो गई है और सीधे उन नकारात्मक प्रभावों को देख रही है जो कंप्यूटर एपरसन पर हो सकते हैं और इसलिए इस सूचना स्रोत पर प्रतिबंध लगाने से समाज को सकारात्मक दान करने में सक्षम होगा जो इन दिनों कंप्यूटर पर है हमारे जीवन का तरीका।",5,5,10
57,1,"@दिनांक1 अब और अधिक उन्नत हो गया है। कंप्यूटर सबसे भविष्य वस्तुओं में से एक हैं। कंप्यूटर दुनिया भर के लोगों से जुड़ने के लिए अच्छा है। हालाँकि, कंप्यूटर लोगों के जीवन पर बुरा प्रभाव डालते हैं। कंप्यूटर पर जाने के लिए बच्चे अपने होमवर्क से समय निकाल रहे हैं, नागरिक वजन बढ़ा रहे हैं, और बच्चों का अपहरण किया जा रहा है। स्कूल बहुत महत्वपूर्ण और मूल्यवान अगर आप जीवन में सफल करना चाहते हैं। हालाँकि, कंप्यूटर के लिए यह मुश्किल छात्रों को अपने होमवर्क पर ध्यन केद्रित करने के लिए बना दिया है। यह एक भयानक निवास स्थान है और हर जगह छात्रों पर बुरा प्रभाव पड़ता है। यदि इस समस्या का उल्लेख नहीं किया जाता है, तो छात्र ग्रेड पीड़ित होंगे और कक्षा क्रेडिट प्राप्त नहीं करेंगे। मोटापा में @स्थान1 एक बड़ी समस्या है, पाँच हर दस @नाम1 से बाहर या तो अधिक वजन या मोटापे से ग्रस्त हैं। इससे मृत्यु हो सकती है। समस्या यह है कि लोगों को हर दिन कंप्यूटर पर घंटे खर्च कर रहे हैं है। उस समय का अधिकांश प्रयोग व्यायाम करने के लिए किया जा सकता है। व्यायाम करना किसी के जीवन के लिए एक महत्वपूर्ण लाभ हो सकता है। यदि इस समस्या का समाधान नहीं किया जाता है तो लाखों अमीर लोग अधिक वजन वाले होंगे, @नाम2 एक बहुत ही गंभीर और खतरनाक विषय है। हर महीने दर्जनों बच्चों का अपहरण कर लिया जाता है। चूंकि इंटरनेट का आविष्कार किया गया था इसलिए बच्चों की बीस प्रतिशत वृद्धि दर है लापता बच्चों को पॉपुलर नेटवर्किंग वेबसाइटों जैसे @नाम3, @नाम4, और ट्विटर पर जाना होगा और अपनी महत्वपूर्ण जानकारी देनी होगी। पीडोफाइल इंटरनेट का उपयोग बच्चों को अपना पता देने के लिए बरगलाते हैं। इस समस्या को रोकने और पुलिस द्वारा संबोधित करने की आवश्यकता है। हर दिन, अधिक से अधिक लोग कंप्यूटर का उपयोग करते हैं। कम्पूयर्स का लोगों के जीवन पर अच्छा और बुरा प्रभाव पड़ता है। बुरे प्रभाव बहुत गंभीर और खतरनाक हैं। आप कैसा महसूस करता है, तो अपने बच्चे, स्कूल में विफल रहता है लाभ वजन, या कंप्यूटर की वजह से अपहरण कर लिया जाता है?",5,4,9
58,1,"ईयर न्यूजपेपर, मैं आपको उस बहस के बारे में लिख रहा हूं जो आप पूछ रहे हैं कि क्या लोगों को कंप्यूटर का उपयोग करना चाहिए। लेख में कहा गया है ""अधिक से अधिक लोग कंप्यूटर का उपयोग करते हैं, लेकिन हर कोई इससे सहमत नहीं है कि यह समाज को लाभ पहुंचाता है।"" मुझे लगता है कि लोगों को कंप्यूटर का उपयोग नहीं करना चाहिए। इसके अलावा टेक्नोलॉज़ी को धीमा करने की आवश्यकता है, यह उन्नत हो रही है। मेरा पहला कारण है कि लोगों को कंप्यूटर पर समय बिताने से रोकने की आवश्यकता है, आप अपने हनीमून पर हमेशा यह नहीं कहना चाहते हैं ""हम अपने कंप्यूटर से @स्थान1 कर सकते हैं। और आपका जीवन तेजी से आगे बढ़ेगा और आप इसे नोटिस करना चाहते हैं।"" आपके सभी मोटे और बूढ़े। इसके अलावा कंप्यूटर का उपयोग करने वाले लोगों के @प्रतिशत1 का वजन अधिक है क्योंकि वे व्यायाम नहीं करते हैं। दूसरी बात यह है कि जितना अधिक तकनीक है, हम कम होने जा रहे हैं। इसके अलावा जब आप काम करते हैं और सिर्फ बैठते हैं तो बेहतर महसूस होता है। अपने कंप्यूटर पर, मौन रूप से चिकी होना। निष्कर्ष में, जब आप कंप्यूटर का उपयोग करते हैं तो @ सुखी जीवन व्यतीत करते हैं। कंप्यूटर का उपयोग करने वाले लोगों की आत्महत्या। और आप सोचेंगे लेकिन मेरी तरह। मैं एक कंप्यूटर गीक होने का उपयोग करता हूं।",4,3,7
59,1,"आप @महीना1 को यह कठिन लग रहा है, लेकिन कई लोगों को लगता है कि कंप्यूटर लोगों पर नकारात्मक रवैया डालता है। अब आप @महीना1 कह रहे हैं कि यह सच नहीं है, कि हर किसी के पास एक कंप्यूटर है, लेकिन सच्चाई यह है कि वे ऐसा नहीं करते हैं और उनका मानना ​​है कि यह लोगों के लिए नकारात्मक रवैया रखता है। लोगों के पास कंप्यूटर रखने के कई कारण हैं और एक दोस्त है। क्या आपने @नाम1 कुछ लोगों के पास खुद का कंप्यूटर है, क्योंकि वे विभिन्न राज्यों के दोस्तों के संपर्क में रहना चाहते हैं, जो बहुत दूर रहते हैं। उदाहरण के लिए, कई लोग दोस्तों से जुड़ने के लिए @नाम1 या @नाम2 का उपयोग करते हैं। मैं एक कनेक्शन बना सकता हूं क्योंकि मेरे पास एक @नाम1 और @नाम2 दोनों हैं जो मैं परिवार के दोस्तों के साथ संपर्क में रहने के लिए उपयोग करता हूं। कुछ लोग, मेरे जैसे, विभिन्न देशों के दोस्त भी! मैं @नाम5 कि कई लोग विभिन्न देशों के लोगों के बारे में सीखना चाहते हैं और यह अभी करने का एक तरीका है मैं @स्थान1 के बारे में कुछ नई चीजें सीख रहा हूं क्योंकि मैं @स्थान2 में रहने वाले किसी व्यक्ति के साथ दोस्त हूं। जबकि आप @महीना1 सीखने के इस अद्भुत रोमांच पर खुद को एक छुट्टी साहसिक कार्य में शामिल कर लेते हैं। हाल ही में एक परीक्षण में कहा गया था कि @संख्या2 @संख्या1 में से लोग यात्रा करना पसंद करते हैं लेकिन @नाम5 जहां नहीं है। कुछ लोग कहते हैं कि लोग कंप्यूटर पर ज्यादा समय बिताते हैं, लेकिन प्रकृति का आनंद लेने के लिए पर्याप्त नहीं हैं। ऐसे लोग गलत हैं यदि कोई कंप्यूटर पर है और वे किसी अलग राज्य या देश के किसी व्यक्ति के साथ चैट कर रहे हैं, तो वह व्यक्ति उनसे मिलने के लिए राजी हो सकता है। वहाँ। उदाहरण के लिए वे उस स्थान पर इंटरनेट प्रकार पर जाने में सक्षम होंगे जहां वे यात्रा करना चाहते हैं और जगह के बारे में तस्वीरें और जानकारी प्राप्त कर सकते हैं। नतीजतन, लोगों को अभी भी प्रकृति का आनंद लेना होगा। कभी-कभी कंप्यूटर का उपयोग करना शैक्षिक हो सकता है। बहुत से लोग @महीना1 उस बयान से असहमत हैं लेकिन यह सच है। उदाहरण के लिए जब कंप्यूटर पर हाई स्कूल के अपने वरिष्ठ वर्ष में कई लोग इसका उपयोग अपनी डिग्री प्राप्त करने के लिए ऑनलाइन कॉलेज पाठ्यक्रम लेने के लिए करते हैं क्योंकि एक नियमित कॉलेज @महीना1 में जाने से उनके काम का समय प्रभावित होता है। इससे छात्रों को किसी भी ग्रेड में उस विषय के बारे में अधिक जानने में मदद मिल सकती है जो वे अध्ययन कर रहे हैं। यह उनकी रिपोर्ट पर उनकी मदद भी करेगा। उदाहरण के लिए वे कभी भी चित्र और अन्य जानकारी प्राप्त कर सकेंगे। परिणामस्वरूप, छात्रों के ग्रेड में वृद्धि होगी। मुझे उम्मीद है कि आप में से कई मेरे कथन से सहमत होंगे और इस शब्द को फैलाने में मदद करेंगे कि कंप्यूटर दिमाग पर सकारात्मक हो सकते हैं। उन लोगों के लिए जो इस कथन से सहमत नहीं थे कि वे सकारात्मक हैं नकारात्मक नहीं मैं आशा करता हूं कि आप अपनी पसंद पर फिर से विचार करेंगे।",4,4,8
60,1,"प्रिय @नाम, मैं , सहमत हैं कि कंप्यूटर समाज के लिए लाभकारी हैं। कंप्यूटर का हाथ-आँख समन्वय जैसे लोगों पर सकारात्मक प्रभाव पड़ता है। मैं आपको दूसरे देश के धर्मों और अन्य चीजों के बारे में जानने में मदद करता हूं। आप संवाद कर सकते हैं, अन्य लोगों से मिल सकते हैं और ट्रू कंप्यूटर चैट कर सकते हैं। कंप्यूटर के बारे में एक और सकारात्मक तथ्य यह है कि आप अपनी ज़रूरत की सभी जानकारी पा सकते हैं और तेजी से। दूसरे शब्दों में, कंप्यूटर बहुत से लोगों की मदद करता है।",2,2,4
61,1,"क्या आप अपने कंप्यूटर पर बैठकर अपना या अपना ज्यादातर समय बिताते हैं? लोग कंप्यूटर पर बहुत अधिक समय बिता रहे हैं। आज के समाज में मोटापा एक बढ़ती हुई समस्या है, लोगों को एक-दूसरे से बातचीत करने की जरूरत है, और हमें कुछ ताजी हवा लेने की जरूरत है। कंप्यूटर लोगों के लिए इन चीजों को बर्बाद कर रहे हैं। अपने कंप्यूटर से खुद को अनप्लग करें। ज्यादा से ज्यादा लोग मोटे होते जा रहे हैं। यह कंप्यूटर के सामने बैठकर बहुत अधिक समय बिताने के लिए है। आपके कंप्यूटर पर होने के साथ कोई भी व्यायाम शामिल नहीं है। लोगों को बाहर निकलने और जॉगिंग करने, गेम खेलने या अपनी बाइक चलाने की आवश्यकता है। कंप्यूटर के समय में कटौती करने से हमारे समाज में मोटापे की समस्या में कमी आएगी। शीर्ष वैज्ञानिकों और शोधकर्ताओं का कहना है कि लोगों के लिए आमने-सामने बातचीत करना बेहद जरूरी है। अपने पूरे जीवन में, हमें दूसरों के साथ बातचीत और सामाजिककरण करना होगा। यदि आप इन कौशलों का विकास नहीं करते हैं, तो आप जहां आप समाप्त होते हैं, आप खुश नहीं होंगे। कंप्यूटर पर लोगों के साथ बात करना कहीं नहीं है, किसी से आमने सामने बात करना। बाहर निकलो और कुछ ताजी हवा लाओ। प्रकृति का अनुभव करो। समुद्र तट पर बाहर लाओ, जंगल में लंबी पैदल यात्रा या यहां तक ​​कि सिर्फ अपने पिछवाड़े में झूले पर बैठना सबसे अधिक हो सकता है। ताजा हवा आपके दिमाग को साफ करती है। समय कहता है कि जो बच्चे बाहर समय बिताते हैं वे बेहतर ग्रेड प्राप्त करते हैं यदि वे कंप्यूटर पर अंदर होते हैं। लोगों को तनाव दूर करने की जरूरत है इसलिए बाहर जाएं। अपने कंप्यूटर बंद करें पर क्लिक करें और अपनी कुर्सी से बाहर निकलें। कुछ व्यायाम करें, मित्र परिवार के साथ बातचीत करें, या यहां तक ​​कि बाहर जाएं और आराम करते समय कुछ ताजी हवा प्राप्त करें। लोग अपने कंप्यूटर पर बहुत अधिक समय बर्बाद कर रहे हैं और यह हमारे समाज को शौचालय के नीचे बहा रहा है, इसलिए बस अपने कंप्यूटर को बंद कर दें।",4,4,8
