essay_id,essay_set,essay,rater1_domain1,rater2_domain1,domain1_score
37,3,"साइकिल चालक की यात्रा के दौरान इलाके उसे बहुत प्रभावित करते हैं। उदाहरण के लिए, पहला भूभाग जो उसने अनुभव किया वह बहुत पहाड़ी नहीं था, बल्कि सपाट और सुखदायक था। लेखक ने कहा, ""मैं सुबह मजबूत पैरों और चेहरे पर मुस्कान के साथ सवार हुआ।"" इससे पता चलता है कि वह ऊर्जावान और खुश था। हालांकि, पाठक यह अनुमान लगा सकते हैं कि यात्रा यह आनंदमय नहीं रहेगी, क्योंकि साइकिल चालक मूल रूप से गर्मियों के दौरान रेगिस्तान में रहता है, जिसमें यह बेहद गर्म है। फिर, साइकिल चालक पहाड़ी इलाके का अनुभव करता है जिसने अपने शरीर से जीवन को चूसा, खासकर क्योंकि उसके पास पानी नहीं बचा था। साइकिल चालक ने कहा, ""कभी-कभी जीवन इतना क्रूर महसूस कर सकता है"", इस बात पर जोर देते हुए कि साइकिल चालक का मूड उत्साही से उत्साही और थका हुआ था। इलाके से मूड का यह परिवर्तन वास्तविक जीवन से जुड़ा हो सकता है, क्योंकि बाधाएं शामिल हैं, जिसमें व्यक्ति दृढ़ता और दूर करने के लिए मजबूत होना चाहिए, जिसमें साइकिल चालक ने आखिरकार किया।",3,2,3
38,3,"कहानी में विशेषताएं साइकिल चालक को बहुत प्रभावित करती हैं। साइकिल चालक पर प्रभाव डालने वाली सेटिंग की एक विशेषता गर्मी है। सबसे पहले, कहानी कहती है कि देवदार के पेड़ ने साइकिल चालक को ठंडा कर दिया, लेकिन अंततः जंगल एक रेगिस्तान में बदल गया, और गर्मी ने उस पर पानी डाला, इसे साइकिल चलाना मुश्किल हो गया। साइकिल चालक को प्रभावित करने वाली एक अन्य विशेषता पानी की कमी थी। जब वह अपने शुरुआती बिंदु से दूर चला गया, तो साइकिल चालक बहुत सारा पानी पी रहा था। लेकिन जब उसे रिफिल करने की जरूरत पड़ी, तो पानी भूरा और गर्म था, इसलिए साइकिल चालक ने कोई कदम नहीं उठाया। पानी की कमी के साथ-साथ गर्मी ने एक विशाल बाधा का गठन किया जो संभावित रूप से उसे मार सकता था, लेकिन महान दृढ़ संकल्प के माध्यम से साइकिल चालक को इस परेशान समय के माध्यम से मिला।",2,2,2
39,3,"इस कहानी में कथाकार आशा, शारीरिक पीड़ा, निराशा और राहत को चुनौती देते हुए कठिन यात्रा से गुजरता है। ये सभी आगे की सेटिंग्स द्वारा विकसित किए जाते हैं जहां वे जगह लेते हैं, उदाहरण के लिए एक शिविर में बूढ़े लोगों से सलाह लेने के बाद, वह कैलिफोर्निया के रेगिस्तान के माध्यम से अपने रास्ते पर है। अगर वह लगभग कहीं और होता, तो उसकी यात्रा और बेहतर हो सकती थी। वह अधिक विश्वसनीय सलाह प्राप्त कर सकता था, या एक ऐसी जगह पर था जहां शहर मील और मील के अलावा नहीं थे। इसके अलावा, एक बिंदु पर वह सड़क पर एक सांप तक पहुंच जाता है। यह एक निर्णय का प्रतीक हो सकता है, जिसे जाना था और यह उसकी यात्रा के परिणाम को कैसे प्रभावित करेगा, या शायद वह पहले से ही किए गए निर्णय। अजनबियों से सलाह लेने और बेहतर करने के लिए अभी तक उसे इसका उपयोग करना चाहिए। विडंबना यह है कि वह निर्जलित हो जाता है और समतल भूमि पहाड़ी हो जाती है। यदि ऐसा नहीं होता तो वह अपनी यात्रा में अधिक सफल और स्वस्थ हो सकता था। यदि प्लॉट लाइन है और इसमें जो हास्य है, उसके लिए पुरुषों की कहानी में सेटिंग आवश्यक है। यदि वह शहर में होता, उदाहरण के लिए, वह खो नहीं जाता और फंसेगा, और इसलिए कोई कहानी नहीं होगी।",3,2,3
40,3,"कहानी में सेटिंग कई बार बदलती है। यह नदियों और देवदार के पेड़ों के साथ एक क्षेत्र में शुरू होता है। फिर साइकिल चालक चींटी शहर आता है। उसके बाद उसे तेज़ धूप और पहाड़ी रास्ते से उतारा गया। ज्यादा पानी नहीं छोड़ पाने के कारण साइकिल चालक को अपनी सारी ऊर्जा का उपयोग एक कस्बे में करना पड़ता है, जहां उसे पीने के लिए कुछ मिल सकता है। सेटिंग यह थी कि साइकिल चालकों ने एक कठिन यात्रा की।",1,1,1
41,3,"सेटिंग की विशेषताएं कहानी में प्रभावित करती हैं ""नॉट पोस्टेड स्पीड स्पीड लिमिट"" यह सुबह है और हर कोई अभी भी सो रहा है और वह सुबह उठता है जब वह कुछ करने के लिए सुबह उठता है, जब वह सोचता है कि वे सभी हैं पुराने और पागल और वह सोचता है कि स्थानों को ठीक करने की आवश्यकता है क्योंकि घर टूट रहे हैं। फिर .. पहाड़ियों के इन विस्तृत झुंडों को देखें और देखें। अनिर्णय मैं वह सब कभी नहीं कर सकता जो उसने किया।",1,2,2
42,3,"सेटिंग साइकिल चालक को प्रभावित करता है क्योंकि वह बिना पानी के रेगिस्तान में है और उसे पता नहीं है कि वह कहां जा रहा है। पोर्च पर बूढ़े लोगों ने उसे गलत दिशा दी, अब वह रेगिस्तान में खो गया है। साइकिल चालक को चलते रहने की इच्छा शक्ति मिलती है और वह रास्ते में मदद पाता है। उसे वहाँ एक और बूढ़ा आदमी मिलता है जो उसे दिशा-निर्देश देता है लेकिन वह कहता है कि उसके पास एक नक्शा है",1,1,1
43,3,"कहानी में सेटिंग ने बाइकर को बहुत निराश किया। जैसा कि वह बुजुर्ग पुरुषों की सलाह का पालन करता है और अपनी यात्रा शुरू करता है वह नोटिस करता है कि ""कोई भी दृष्टि में नहीं है, कोई इमारत, कार या किसी भी प्रकार की संरचना नहीं है।"" वह यह बताने के लिए टोन शब्दों का उपयोग करता है कि कैसे चीजें हैं जब वह कहता है, ""पानी की बोतल में केवल कुछ टैंटलाइजिंग घूंट होते हैं।"" वह थकने में वर्णन करता है कि उसकी यात्रा कितनी कठिन हो रही है। उन्होंने कैलिफोर्निया की तीव्र ऊष्मा के रेगिस्तान का वर्णन करते हुए कहा, ""एक लंबी, खिली हुई पहाड़ी।"" इलाके ने उनकी सवारी को बिल्कुल भी नहीं बनाया था। मौसम का कारक, लुढ़कने वाली पहाड़ियाँ और पानी की कमी उस पर भारी पड़ती है। अगर वह ठंडे दिन पर सपाट इलाके में होता तो वह पहले ठीक होता।",2,2,2
44,3,सेटिंग की विशेषताएं साइकिल चालक को प्रभावित करती हैं। उस पर नीचे गिरते गर्म सूरज ने उसे पसीने में तर कर दिया और उसे प्यासा बना दिया। ऊबड़-खाबड़ राड और पहाड़ियों ने उसे और कठिन बना दिया। परित्यक्त स्थान उसे उम्मीद खो देते हैं। अगर इन बाधाओं का सामना करना पड़ा तो मैं उसी तरह प्रभावित होता। जैसा कि मेरा मानना ​​है कि कोई भी इंसान होगा।,1,2,2
45,3,"सेटिंग की विशेषताएं साइकिल चालक को प्रभावित करती हैं। सेटिंग, या प्रकृति की विशेषताएं, साइकिल चालक को प्रभावित करती हैं क्योंकि वे उसे पहन रहे हैं। साइकिल चालक योसेमाइट शहर जा रहा है लेकिन कुछ लोगों ने उसे छोटा रास्ता दे दिया। इस शॉर्टकट के माध्यम से पहाड़ियों और गर्मी और पानी की कमी होती है। @नाम1 ने यह कहते हुए इसका वर्णन किया, ""मैंने यह सुनिश्चित करने के लिए अपनी आँखों से पसीना पोंछा कि यह मिराज नहीं है, और बहुत उत्साहित नहीं होने की कोशिश की।"" @नाम1 उत्साहित है कि एक इमारत है कि @नाम1 से कुछ पानी मिल सकता है। इसके अलावा, @नाम1 ने अपनी आँखों से पसीने को पोंछ लिया है जिसका अर्थ है कि यह बाहर गर्म है और @नाम1 पसीना बहा रहा है और पानी खो रहा है। इसलिए, सेटिंग की विशेषताएं साइकिल चालक को प्रभावित करती हैं।",2,2,2
46,3,"सेटिंग की तीन सबसे महत्वपूर्ण विशेषताएं जो साइकिल चालक को प्रभावित करती हैं, वह वह यात्रा है, जिस शहर से वह गुजरता है, और पानी की उपलब्धता। साइकिल चालक जिस जमीन पर सवार होता है वह महत्वपूर्ण है क्योंकि यह इलाका जितना ऊबड़-खाबड़ है, और उतनी ही ऊंची पहाड़ियां हैं, जितनी अधिक ऊर्जा उसे उपयोग करनी चाहिए, उतनी ही कम दूरी वह यात्रा कर सकता है। @व्यक्ति1 तब तक ठीक चल रहा है जब तक उसे रोलिंग पहाड़ियों की यात्रा नहीं करनी चाहिए जो उसकी ऊर्जा का उपभोग करती है, उसके पानी को उत्सर्जित करती है, और आशा को विभाजित करती है। जैसे-जैसे वह कस्बों के करीब पहुँचता है, उसकी आशा बढ़ती जाती है, लेकिन जल्द ही यह एहसास हो जाता है कि शहर उसे राहत नहीं दे पाएगा। जब वह ""बैटरी एसिड"" जैसे स्वाद वाले पानी को पंप करता है, तो उसकी उम्मीद एक बार फिर कम हो जाती है। जैसा कि वह चारा देखता है और दुकान से निपटता है, वह जानता है कि वह इसे वहां बना सकता है और जब वह वहां पहुंचता है तो वह ठीक हो सकता है। ये तीन विशेषताएं हैं जो साइकिल चालक को सबसे अधिक प्रभावित करती हैं।",2,2,2
47,3,"""आगे की उबड़ खाबड़ सड़क: पोस्ट की गई सीमा से अधिक न हो"" की कहानी में सेटिंग ने साइकिल चालक को प्रभावित किया। गर्मियों के दौरान रेगिस्तान के बीच में पानी पर साइकिल चालक कम था। बूढ़े लोगों ने उसे गलत दिशाएं दीं, इसलिए मुख्य रूप से पुराने लोगों ने सोचा कि वह मर जाता है। साइकिल चालक बच जाता है, लेकिन गर्मी और जिस मौसम में वह सवारी कर रहा था वह शायद एक और वाटर बोटल अगली बार लाएगा",1,1,1
48,3,सेटिंग की कुछ विशेषताएं साइकिल चालक को प्रभावित करती हैं जैसे कि सड़क खराब थी और उसके चारों ओर धक्कों थी जिससे यह बहुत कठिन हो गया था और इसने बहुत ताकत भी ले ली थी। इसके अलावा दो हंड्रे डिग्री का पड़ोस उसके बाद पहाड़ियों के झुंड के साथ एक सड़क बन जाता है,1,1,1
49,3,"कहानी में कई अलग-अलग सेटिंग्स ने लेखक को कई अलग-अलग तरीकों से प्रभावित किया। अपनी यात्रा की शुरुआत में वह एक भूत शहर में आया था। उन्होंने हास्य और आशा के साथ इस सेटिंग की विशेषताओं पर प्रतिक्रिया दी। ""मैं चकित हो गया, मेरी पानी की आपूर्ति की जाँच की, और आगे बढ़ गया।"" उन्हें अब भी उम्मीद है कि वह सुरक्षित और सही जगह पर समाप्त हो जाएगा। अगली सेटिंग एक पानी पंप और एक कांटे के साथ शेड में छोड़ दिया गया था। चिंतित होने पर उन्होंने देखा कि कोई भी निकटवर्ती शहर अभी भी दृष्टि में नहीं था। ""यह दृश्य परेशान कर रहा था"" जब अगली सेटिंग की विशेषताओं ने उसकी आंख को पकड़ा तो वह हताश और तबाह हो गया। ""कुछ बिंदु पर, घसीट खरपतवार मेरे रास्ते को पार कर गया और एक बड़ा सांप था। ""वह रेगिस्तान के बीच में थोड़े से पानी के साथ उबड़-खाबड़ इलाके में था, जब वह परित्यक्त @नाम1 के कारखाने में पहुंचा तो उसकी सारी आशा खो गई और जब वह अपनी मृत्यु की योजना बना रहा था।"" मैं मरने जा रहा था और पक्षी मुझे साफ कर देंगे। । "" @नाम2, जब वह मछली शिविर पहुंचे तो उन्हें राहत मिली थी ""मैं आग्रह करता हूं ढेर लगने था गैरी और विल्बर बाहर की तलाश, उन्हें चुंबन और कुछ चारा खरीदने के लिए।"" वह बहुत ज्यादा खुश और अभिभूत था क्योंकि वह बच गया था।",3,3,3
50,3,"भूत शहर पानी की आपूर्ति पर एक चक्रीय ट्रनिंग के लिए बिल्कुल आमंत्रित जगह नहीं हैं। ""रफ रोड आगे: स्पीड लिमिट से अधिक न हो"" में साइकलिस्ट अपनी आसपास की सेटिंग से कई तरह से प्रभावित होता है। एक गर्म दिन पर सूरज की रोशनी के साथ शुरू करना एक अच्छी बात के रूप में शुरू होता है, जबकि उसका मूड अभी भी ताजा है और उसके चेहरे पर खुशी के भाव बजते हैं। लेकिन जब वह आगे बढ़ता है तो वह बोलता है कि ""सूरज कैसे हरा करने लगा था"" अपने पुराने शॉर्टकट सुनाने वाले बूढ़ों की बात सुनकर उसे पछतावा हुआ। सड़क के साथ वह अपने पहले लेट-डाउन में आता है, ""एक रैम्स्केले शॉप, कई जंग खाए हुए पंप और एक कोरल के साथ एक भूतिया शहर जो सबसे बड़े पुरुष को नहीं पकड़ सकता है।"" @नाम1 वह पानी को कोरल से पंप करने की कोशिश करता है, लेकिन उसे ""बैटरी-एसिड"" स्वाद मिलता है और पीने के लिए बहुत कम छोड़ दिया जाता है। यह उसके मनोदशा को खुद के लिए दया करने और उन पुरुषों पर गुस्सा करने के लिए प्रभावित करता है जो उसे भविष्यवाणी में डालते हैं। अंत तक वह राहत महसूस कर रहा है, जब वह गैरी & @नाम2 मछली शिविर में आता है, ठंडे पानी से भरा काम सिंक के साथ एक जगह। वह कहते हैं कि वे ""@संगठन1 बाहर की तलाश, उन्हें चुंबन और कुछ चारा खरीदने के लिए एक भारी आग्रह करता हूं था।"" उनकी कृतज्ञता उन पुरुषों के लिए व्यक्त की जाती है जिन्हें वह नहीं जानते हैं, लेकिन क्योंकि वे अपने लंबे, अंधेरे और बहुत थकाऊ सुरंग के अंत में प्रकाश थे।",3,3,3
51,3,"सेटिंग की विशेषताएं साइकिल चालक को प्रभावित करती हैं। लेखक के लिए यह पहला शहर था। उदाहरण के लिए ""किसी न किसी रोड आगे: गति सीमा से अधिक नहीं है।"" जिस सड़क पर लेखक सवार था, वह उबड़ खाबड़ थी। @नाम1 उदाहरण है ""फ्लैट रोड को छोटी, रोलिंग पहाड़ियों द्वारा प्रतिस्थापित किया गया था।"" सारी सड़क पहाड़ियों और उबड़ खाबड़ थी। ""पानी की बोतल में केवल कुछ टोंटलाइज़िंग घूंट होते हैं।"" @नाम1 में इतना पानी नहीं है। यह वास्तव में कठिन था।",2,1,2
52,3,"बिक्री की विशेषताएं साइकिल चालक को बहुत प्रभावित करती हैं। एक कारक जो साइकिल चालक को प्रभावित करेगा वह गर्मी होगी। इसके अलावा, इस कारक के कारण, वह पानी की कमी से पीड़ित है। वह वास्तव में गर्म है कि वह मीलों की तरह दिखने के लिए कहीं और बीच में केवल एक ही कटौती कर रहा है। सेटिंग की एक अन्य विशेषता जो शायद साइकिल चालक को प्रभावित करेगी, वहाँ सोचा है @महीना1 इस अगले मोड़ के आसपास एक कार हो। यदि वह अगले मोड़ के आसपास नहीं देख सकता है तो वह नहीं जानता है कि वह आ रहा है। साइकिल चालक यह भी सोच सकता था कि अगला शहर कब दिखाई देगा।",1,1,1
53,3,"सेटिंग साइकिल चालक पर बहुत अधिक तनाव डालती है। सबसे बड़ा मुद्दा वह मौसम है। वह एक साइकिल चालक है ""जून में @स्थान1 के उच्च रेगिस्तान से यात्रा करता है।"" वह पूरे दिन अपनी बाइक चला रहा था और वह जल्द ही पानी से बाहर भागने वाला था। बस जब उसने सोचा कि वह अधिक पानी पी सकता है, तो उसने ""दो सौ डिग्री के पड़ोस में कहीं पानी महसूस कर रहा था।"" मौसम इतना गर्म और उमस भरा रहा, जिसने अपनी पूरी यात्रा में साइकिल चालक की मदद नहीं की। सेटिंग का एक अन्य कारक जो साइकिल चालक को प्रभावित करता था वह इलाका था। ""फ्लैट रोड को छोटी, रोलिंग पहाड़ियों द्वारा बदल दिया गया था,"" साइकिल चालक के सामने एक मुख्य समस्या है। इलाके में ये बदलाव इस तथ्य से जुड़े थे कि मौसम ने सहयोग नहीं किया था। पहाड़ियों ने साइकिल चालक को कड़ी मेहनत की इसलिए अधिक ऊर्जा का उपयोग करें। सौभाग्य से इलाके में साइकिल चालक पर भी सकारात्मक प्रभाव पड़ा। जमीन पर पाए गए पत्थरों ने उनके दिमाग को प्यास से दूर रखने में मदद की। सेटिंग के कई कारक थे जो अपने साहसिक कार्य के दौरान साइकिल चालक को नकारात्मक और सकारात्मक रूप से प्रभावित करते थे।",3,2,3
54,3,"""रफ रोड फ़ॉरवर्ड"" एक एकल साइकिल चालक का वर्णन कहानी भर में कई चुनौतियों का सामना करता है। उनके वातावरण में परिवर्तन सीधे उनकी यात्रा और उनके स्वास्थ्य के पूरा होने को प्रभावित करते हैं। जैसा कि कथाकार बूढ़े लोगों में से किसी से भी योसेमाइट राष्ट्रीय उद्यान के लिए अपना रास्ता बनाता है, पर्यावरण के साथ उसकी पहली मुठभेड़ उसके लायक और पानी की आवश्यकता को स्वीकार करती है। पाठ में कहा गया है, ""मैं अपने पानी को नियमित रूप से बहा रहा था ... जून में कैलिफोर्निया के उच्च रेगिस्तान""। पंप से ट्रक स्टॉप की पानी की आपूर्ति को निराश करने के लिए पर्याप्त नहीं था, केवल उसे अपनी प्यास बुझाने के लिए कहीं और लिंक करने के लिए मजबूर किया, उसने रोलिंग हिल्स की खोज की और अधिक ऊर्जा का उपयोग करते हुए उसने अपना रास्ता बना लिया जिसमें अब भी सभी को पानी की जरूरत है। उनके खर्च ने उनकी तेज़ी को खो दिया, क्योंकि उनके अपंग होने के विचारों ने उन्हें विचलित कर दिया। उन्होंने कहा कि उनकी चुनौतियों का सामना करना पड़ रहा था, क्योंकि वह एक बेेट की दुकान पर थे, क्योंकि गर्मी ने उन्हें बेरोकटोक मार दिया था। उनके वातावरण में बदलाव ने उनके तप को चुनौती दी और एक ऐसा रुकावट पैदा किया कि लगभग उन्हें अपने लक्ष्य से अलग कर दिया।",3,2,3
55,3,"सेटिंग ने साइकिल चालक को बहुत प्रभावित किया। एक रास्ता गर्मी का था। यह इतना गर्म हो गया कि वह निर्जलित हो रहा था। वह अपना पानी पीता रहा, जब तक कि उसके पास कोई बचा नहीं। एक और कारण यह है कि सड़क पहाड़ियों में बदल गई जिसने उन्हें अधिक ऊर्जा का उपयोग किया। अंत में, यह मदद नहीं करता था कि उसने सांप @नाम1 को छोड़कर जीवित प्राणियों के किसी भी संकेत को नहीं देखा था कि सेटिंग ने साइकिल चालक को कैसे प्रभावित किया।",2,2,2
56,3,"""डोन्ट नॉट एक्ज़ेड पोस्टेड स्पीड लिमिट"" में सेटिंग की विशेषताएं मुख्य चरित्र साइकिल चालक को प्रभावित करती हैं। साइकिल चालक ""जून में कैलिफ़ोर्निया के उच्च रेगिस्तान के माध्यम से बाइक चला रहा है।"" तो स्वाभाविक रूप से यह पता लगाया जा सकता है कि यह सूखा और सूखा नहीं है, जिससे पानी एक नाजुकता है। जैसा कि साइकिल चालक एक भूत शहर और एक पंप से गुजर रहा है जो ""खारे पानी द्वारा पीछा किया जाने वाला एक समान पदार्थ"" जारी करता है, वह अपने कीमती पानी से बाहर निकल रहा है। एकाकी पहाड़ियों के आस-पास का परिदृश्य टंबेलव्यूड और स्नेक विश्वास को प्रेरित नहीं करता है। वास्तव में, साइकिल चालक को लगता है कि ""जून में एक भव्य दिन पर हीट स्ट्रोक से एल कैलड ड्रॉप होता है।"" वह एक पुराना अंगूर का रस फैक्ट्री पाता है, जो अब सेवा में अधिक उत्सुकता और बेचैनी का कारण नहीं है, इसके समान ही एक अनुभव भी रहा है जहाँ  @दिनांक1 में एक राज्य पार्क में टहलते हुए बाहर निकलता है। मैं बर्फ़ीली थी, और बर्फ से ढके पेड़ों के एक उजाड़ परिदृश्य ने मुझे महसूस किया कि अगर मैं कभी भी उस साइकिल चालक के समान गर्म न होऊं जिसके पर्यावरण ने उसे निर्जलीकरण से मरने में संकोच महसूस किया। तो, जैसा कि देखा जा सकता है। वह इस लघु कहानी की सेटिंग साइकिल चालक को प्रभावित करता है।",3,3,3
57,3,"साइक्लिस्ट को प्रभावित करने वाली सेटिंग्स वास्तव में वे थीं जो आप पानी से बाहर होने और पेडलिंग से थके होने पर पास नहीं होना चाहते हैं। समय और स्थान ने उसे बहुत प्रभावित किया क्योंकि कैलिफोर्निया में जून में हवा में ठंडी हवा नहीं थी। वह समतल रेगिस्तानों के बीच में था और उसे इस बात का कोई आभास नहीं था कि वह हिस्सा कहाँ है और सभ्यता भी कहाँ है ताकि उसे थोड़ा पानी मिल सके। ""कार्टर के कार्यालय में रहने के बाद से पुराने पोर्स जो अपने पोर्च की सीमा नहीं छोड़ते हैं"" ने आपको पुराने लोगों से दिशा की सलाह लेने में मदद की, जो कहीं भी नहीं जाते हैं, यह एक बुरा विचार है। ""फ्लैट रोड को छोटी रोलिंग पहाड़ियों द्वारा बदल दिया गया था""। यह उद्धरण आपको कुछ टेरासिल सुविधाओं को दिखाता है जो साइकिल चालक को प्रभावित करते हैं। इसके अलावा, साइकिल चालक ने बहते पानी के साथ सभ्यता को पाया।",2,2,2
58,3,"""जो पोस्ट की गति सीमा से अधिक नहीं है"" कहानी में लेखक जो कुरमस्की आपको बताते हैं कि वहां पहुंचने से पहले आपको कई चीजों से गुजरना पड़ता है। उदाहरण यह है कि ""वह रुकता है और योसेमाइट स्टेट पार्क के लिए दिशा निर्देश मांगता है"" क्योंकि। खो जाने के लिए क्या किया। जब उसे और दूसरे शहरों में जाना पड़ा। अगला उदाहरण वह है जब वह सड़क पर एक चट्टान पर आया था: और उसे पानी से एक पुराना जंग लगा पंप मिलना था क्योंकि उसके पास पानी की बोतल में पानी नहीं बचा था",1,1,1
59,3,"मुझे लगता है कि साइकिल चालक को प्रभावित करने वाली सेटिंग की विशेषताएं इलाके थे ""फ्लैट रोड को छोटी रोलिंग पहाड़ियों द्वारा बदल दिया गया था"" यह दर्शाता है कि वह इलाके के परिवर्तन से गर्म और चकित है। वह अकेले भी गिर गया ""मैंने कुछ बिंदु पर टोले पर अपना रास्ता पार कर लिया"" वह भी। हालांकि वह एक भूत शहर में था। ""गर्मियों का समय"" मेरे बिगड़ते मस्तिष्क के सूखे छत्ते में चारों ओर से टकराया ""उसने महसूस किया कि वह धीरे-धीरे मर रहा था। वह भले ही इसे खो रहा था, सूरज का उस पर बहुत प्रभाव था क्योंकि उसने यह सुनिश्चित करने के लिए अपना चेहरा मिटा दिया था कि वह नहीं था।"" एक मृगतृष्णा को देखना। लेकिन इसके माध्यम से वह सभी को उम्मीद थी कि लेखक भी हमसे आशा रखना चाहता है और आगे भी चलता रहेगा, हालांकि चीजें अच्छी नहीं लगती हैं, फिर भी आगे बढ़ते हुए पीछे मुड़कर कभी न देखें और अपने आस-पास के वातावरण को सकारात्मक बनाएं। यही संदेश है। लेखक देने की कोशिश करता है",2,2,2
60,3,"गर्मी, सूखा, सपाट - ये सभी सेटिंग की विशेषताएं हैं जो साइकिल चालक को प्रभावित करती हैं। जैसा कि साइकिल चालक रेगिस्तान के माध्यम से चला रहा था, उसने देखा कि यह कितना गर्म था, और वह कैसे निर्लित हो जाएगा। मैं भी बहुत सूख था और वह प्यासी थी कि वह कितनी प्यासी थी। फ्लैट ग्राउंड मॉडल कैसे आसपास कुछ भी नहीं है जो साइकिल चालक की मदद कर सकता है, जिससे वह डर गया। कहानी यह भी बताती है कि वह एक भूतहा शहर है",2,2,2
61,3,"वह साइकल को इफेक्ट करने के तरीके से बताता है कि ऑटोर ने बात करना शुरू किया था और कहानी की शुरुआत में वह कैसा लगता है। जब वे दोनों चित्र में दिखते हैं, तो वह संकोच से चिल्लाते हुए और फिर  की तरह दिखता है। कहानी और गू को जारी रखें पढ़ता है। ऐसा लगता है जैसे वह अपनी सवारी का आनंद ले रहा है, क्योंकि वह ऊबड़-खाबड़ रास्तों, चिंगारी, और काउंटर प्यास के बोर के कारण नीचे था, जो उसके पास नहीं है। ऐड से हटने में झिझकने का समय और सेकंड बिल्कुल भी माइक नहीं करता है क्योंकि बूढ़े-बूढ़े हो सकते हैं और एक बार नहीं जानते कि आप उसके चारों ओर सिलाई कर रहे हैं, बचाने के लिए, को उनसे सलाह नहीं लेनी चाहिए क्योंकि इसका अंत कर सकता है इस ट्रांज़िटिन कैलिफ़ेंड को लाइन नहीं करता है और कैसे फ़ेरी करता है अब यह कैसे कर सकता है, कुछ या तो ऐसा करने के लिए निर्जलित हो।",2,2,2
62,3,"जो कुर्मास्की की कहानी ""पोस्ट स्पीड की सीमा से अधिक न हो"" में, कई चीजें थीं जो साइकिल चालक को प्रभावित करती थीं। जैसे कि पानी। उसके पास पीने के लिए अच्छा पानी नहीं था क्योंकि वह '' था। जब मैंने एक-दो बूंद की कोशिश की, तो उसमें बैटरी एसिड का स्वाद था ''। वह पानी पीने में सक्षम नहीं था क्योंकि उसमें मौजूद बैटरी एसिड '' उससे बहुत बीमार हो सकता था। इसके अलावा अस्थिर सड़कें जिन्हें उन्हें कठिन चीजों से गुजरना पड़ता था। अस्थिर सड़कों पर सवारी करने के लिए बहुत कठिन हो सकता है। तो बस इन दो उदाहरणों ने, पानी और रफ सड़कों ने सेटिंग के फीचर्स को साइकिल चालक को प्रभावी ढंग से प्रभावित किया।",1,1,1
63,3,"निबंध में रफ रोड अहेड डू एक्सडेड ने उसे गति प्रदान नहीं की अगर सेटिंग के कई करतब साइकिल चालक को प्रभावित करते हैं। सबसे पहले साइकिल चालक नदी के किनारे जाता है, जिसे वह बाद में यात्रा में पाता है। वह यात्रा में साथ-साथ जाता है और पानी की कमी उसे प्रभावित करने लगती है। इसके अलावा वह एक पानी के फव्वारे को ढूंढता है जो गर्म पानी को उस स्वाद के साथ डालते हैं जो लंबे समय से बंद है। साइकिल चालक सेटिंग की कई विशेषताओं से प्रभावित होता है।",1,1,1
64,3,सेटिंग की सुविधा साइकिल चालक को प्रभावित करती है क्योंकि सड़कें बहुत उबड़-खाबड़ हैं। अगर वह बहुत ज्यादा पॉट करता है तो वह कमीशन से बाहर निकल सकता है और पानी की दिक्कत है। उन्होंने दुख जताया “जब मैंने एक या दो कोशिश की तो उसमें एक बैटरी एसिड का स्वाद था।,2,1,2
65,3,"साइकिल चालक ज्यादातर पानी की कमी से प्रभावित होता है। अपनी सवारी की शुरुआत में साइकिल चालक आश्वस्त है और @स्थान1 की खुशियों तक पहुंचने का प्रयास कर रहा है। उन्होंने कहा, ""शांत पाइंस और भागती नदियों ..."" (@संख्या1) के लिए। बाद में जब साइकिल चालक खुरदुरे इलाके में पहुँचता है, तो पानी की आपूर्ति कम होने के कारण वह थकावट महसूस करने लगता है। थोड़ी राहत बाद में पहाड़ी पर एक लंबी चढ़ाई के बाद उस पर आती है जब तक कि वह एक शट डाउन जूस फैक्ट्री को नहीं देखता, लगभग ऐसा लगता है जैसे उसे चिढ़ाने के लिए वहां रखा गया था। उसकी मंजिल उसे राहत और गर्व से भर देती है, यह जानकर कि वह कठिन यात्रा से बच जाएगा।",2,2,2
66,3,"सेटिंग ने साइकिल चालक को शानदार तरीके से प्रभावित किया। सांपों ने उसके रास्ते बंद कर दिए, और पानी की कम आपूर्ति ने उसे जारी रखना मुश्किल कर दिया। उसे लगा जैसे वह किसी हीटस्ट्रोक को गिरा सकता है। उनके पर्यावरण, और बूढ़े व्यक्ति की जानकारी ने उनकी सवारी को जारी रखने के लिए बहुत कठिन बना दिया। कुल मिलाकर, उसकी सेटिंग्स का उस पर बड़ा प्रभाव पड़ा।",1,1,1
67,3,सेटिंग की वजह से साइकिल सवार प्रभावित हुए। सवारी सब गड़बड़ हो गई थी।,1,2,2
